SampleID,bc22acbc6a8407cc340e8bb6c6842074,7f90457e0b5af1edd82418cb3c9089b4,1a8e3305231911ff8307602f1d620be0,4194fdb699f4d5c9620e1e7cfb8b009b,fc0651422f017372960928f220b834d7,7029dd7b1fe970d81fbff18315097ae2,d2eae9eee73c95835ab2e47bc463c38e,381cc4167053f528de8e10567d4a509e,8995879a30350364c8d6147a828733ee,de0cc0fb4800458938f4508ae73d22a4,a4b21ca3dc01eada0962e57c2fded727,9b62d6c84b96aa64eaeff3b764d77da1,a2ff073fb23039e822fba8a653a34527,b980bbc29499a5ae07b6c0afaccc728a,d43d3c9dc33aa66b585a098fc7709276,88fa6e2c26361b8b7ca8a72ae1ed781f,19d2984a92774f1291ebc1812f80368c,29605d99f5fbd1bb2e4a490a00b4d349,87078040a976e7ceb82734c0713fd4e2,52856184ae551af1f787a0e2cabeb489,02bc9f1c8263ce565cfa8174b56af2de,5cb290154506065751d3f3dcb3bd6e49,7fb850c5cd377da752f7b081daed5032,39003a99b6f7d9f46b1d35054fb105a4,ff2ddcb0273425f900af1f8d1b4d90a8,5b100fa0f8a80a2787b1ce75da347c96,783749c187ad3cb6e60ccecdd73fd8ef,9d23b3373cdd04079b0a346a91fddab8,58de505db56b2250b12c7cd7ec5bfa50,1050f5391c721945e2d13b52590863c8,d939e81b4199d074f14d7056eaa88d14,c83d66ff9b2828b3f564019f4b9c54a4,9a4d00f3f8a14dc8f2ff7fabf04f6ebb,98eadfe35eb7a1fc42331d68785b272e,925f2beecb4475f754479219e21c2da2,6d34ed1cd41fa02613b0316716db2dfd,25f31a7f3499828c16d4648976563910,02fa96f8e560df1558be520ea8974c36,52e86b2d78a48335b0ca8ebd5a0a8e33,12041ed58f0b14a5efb2687b72fc5883,f564537bd84fc6fc7664934190ec6824,ca8d0a8123dfcdaed30eb0c534b00db9,023699ea1718b4d160d27803ec78b3b8,e5f52b2c18e6f178fcc24bed0ff62f5b,a6cdde7256831dcfab80f676aa3f4af1,c4a2579e95fee657cb355e865aa027af,457c4253db2b49c51b3eee5a91a8c3e2,a875c453fc275b8f21ef13228c53d599,42a47c900cdc49f94a53eed8c41f0e26,3b768ad6b26d688837b3511e5d2316d2,eb0898e38a817c5648a19a5e3db2c1be,327914bbcbfe425fb2d5caaf9d8688a1,d7c555c6a185de9a0a44e98fb0be730d,ebb611e11f12869b1c6a129b7874f35c,5a72697a45f01e085759fa49e855d45e,55b24a137213d3162da4cfe59b919eb1,db32f914db89e6f6b0fe7d66afc46ba1,314b1f98dcfc0e5d25ba5e55d8b6ee76,aa2edf44a5b107222a97023841eea577,286ed5db3cf03aacbcee204d7d08e47a,abb98aa85e9528ef54e3078ff40ac726,ed701a469132c0a7dd6f90e9c705bdd0,c17275cccc27dc9a4ab351a310c063c8,7d08e012440864f4bdcbe45b245d6018,50a53e82bd7a1073e097d99b1c09ea4d,3aeb85bc05fe3a36283129a1ffeabb08,fe290f48286b86b1ae833009c9bf64a2,f96d60fc409a6ea2fa0d7f4982a9074a,7f9baea74fd8c885613b0289b667b7ef,cc5fece67be5e3c11717192e70c80cda,808302d4e71aa7321e30e37e3c206b34,6a00550a934a2665f470eeec33616366,4640abb4e57a2e5406a094ea8c767b29,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
3-24,0.0,0.0,0.016472303206997,0.0084548104956268,0.0,0.0091836734693877,0.0,0.0001457725947521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080174927113702,0.0068513119533527,0.0,0.0083090379008746,0.0,0.0,0.0059766763848396,0.0020408163265306,0.0,0.0,0.0,0.0163265306122449,0.0053935860058309,0.0097667638483965,0.1441690962099125,0.0,0.3959183673469387,0.0,0.0,0.0,0.0,0.0067055393586005,0.0,0.0,0.038338192419825,0.0,0.0,0.0,0.0,0.0,0.0100583090379008,0.0,0.1699708454810495,0.0,0.0077259475218658,0.0129737609329446,0.0444606413994169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179300291545189,0.0011661807580174,0.0155976676384839,0.0,0.0,0.0,0.0373177842565597,0.0,0.0,0.0,0.0,0.0,0.0007288629737609,0,1,0,0,1
3-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151638676015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177890102722974,0.0,0.0,0.0008967878689059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018751019077123,0.0,0.0,0.0,0.0,0.0143486059024947,0.0,0.0,0.0,0.0100277188977661,0.0,0.0,0.513940975052992,0.0,0.0,0.0308168922224033,0.0,0.0,0.0,0.0,0.0,0.0,0.0638349910321213,0.0,0.0,0.0149192890917984,0.0,0.0,0.1398173813794228,0.0,0.0,0.0,0.0,0.0,0.0,0.0005706831893037,0.0,0.0155714984510027,0.0003261046796021,0.0,0.0,0,1,1,0,0
3-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217493718592964,0.0,0.0,0.0,0.0,0.0,0.0406721105527638,0.0011777638190954,0.0,0.0,0.0,0.0,0.0,0.0039258793969849,0.0,0.0,0.0,0.0,0.0034547738693467,0.0,0.0,0.0,0.0296011306532663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028266331658291,0.0,0.0,0.0,0.0171168341708542,0.6949591708542714,0.0326633165829145,0.0,0.0,0.0,0.0023555276381909,0.0,0.0,0.0,0.0,0.0,0.0,0.1454930904522613,0.0,0.0,0.0,0.0,0.0,0.0040043969849246,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470933646506165,0.0100998238402818,0.0,0.0,0.0,0.0,0.1443335290663535,0.0,0.0,0.0,0.0005871990604815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196124486200822,0.0,0.0004697592483852,0.0079859072225484,0.0,0.0,0.0,0.0,0.0166764533176746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852025836758661,0.1462125660598943,0.0385202583675866,0.0,0.0096300645918966,0.0,0.0,0.0,0.0,0.0021139166177334,0.0,0.0092777451556077,0.0,0.1579565472695243,0.0,0.0,0.0104521432765707,0.0,0.0,0.0137404580152671,0.0,0.0,0.0,0.0,0.0,0.003523194362889,0,0,0,0,0
3-32',0.0,0.0,0.0,0.0070253598355037,0.0,0.0,0.0,0.0,0.0880740233036326,0.0,0.0,0.0409527073337902,0.0,0.0,0.0032556545579163,0.0,0.0,0.0,0.6168608636052091,0.0,0.0128512679917751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527758738862234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310143934201507,0.0721384509938313,0.0,0.0,0.004112405757368,0.0092529129540781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102810143934201,0.0,0.0,0.0,0.0042837559972583,0.0,0.0,0.0,0.0,0.0037697052775873,0.0433516106922549,0,1,0,1,1
3-33,0.0,0.0,0.0,0.0,0.0,0.2722541472405941,0.0116014312045972,0.0004336983627886,0.0,0.0,0.0,0.0,0.0,0.0,0.0004336983627886,0.0,0.0,0.0,0.0,0.0011926704976688,0.054212295348585,0.0,0.0066139000325273,0.0011926704976688,0.0,0.0,0.0015179442697603,0.0,0.0,0.0138783476092377,0.0,0.1113520546459937,0.0,0.0,0.0,0.0170226607394557,0.0,0.0,0.0,0.0,0.0,0.0,0.1189417759947956,0.0,0.0,0.0,0.0,0.3276591130868481,0.0,0.0111677328418085,0.0,0.0213596443673425,0.0239618345440745,0.0,0.0,0.0,0.0,0.0,0.0,0.0018432180418518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033611623116122,0.0,0,0,0,0,0
3-34,0.0,0.0,0.0,0.0027767259876309,0.0082039631452732,0.0,0.0,0.0,0.0497286381421178,0.0,0.0,0.0016407926290546,0.3233623627413858,0.0,0.0,0.0,0.0,0.0,0.0369809415625394,0.0,0.0162817114729269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060583112457402,0.0,0.0,0.3267701628171147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117379780386217,0.0,0.0,0.2164584122175943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-4,0.0019804381214129,0.0,0.000767924985854,0.0,0.0005658394632608,0.0261094495190364,0.0010104276129658,0.0007275078813353,0.0,0.0,0.0,0.0,0.0048096354377172,0.0,0.0001616684180745,0.0,0.0,0.0,0.0052946406919408,0.0042437959744563,0.0019804381214129,0.0034758709886023,0.0030312828388974,0.0,0.0,0.0,0.0,0.000323336836149,0.0004445881497049,0.0,0.0,0.0565435292215665,0.0006062565677794,0.0033950367795651,0.0,0.008123838008245,0.002303774957562,0.0,0.0,0.0995069113248726,0.0,0.0,0.0,0.0372241532616603,0.0,0.0,0.0,0.3644814485490259,0.0,0.0265540376687414,0.0,0.0635761054078085,0.0032737854660092,0.0008083420903726,0.0,0.0004041710451863,0.0087705116805432,0.0,0.0361328914396572,0.0014954328671893,0.2006305068304906,0.0011720960310403,0.0,0.0109530353245493,0.0,0.0,0.0139034839544095,0.0035971223021582,0.0008083420903726,0.0,0.0,0.000323336836149,0.0004850052542235,0,0,0,0,0
3-7,0.0,0.0,0.0021857923497267,0.0,0.0,0.1361262902246509,0.0,0.0002428658166363,0.0,0.0,0.0,0.0,0.1288403157255616,0.0,0.0041287188828172,0.0,0.0,0.0,0.0,0.0,0.0,0.0057073466909532,0.0098360655737704,0.0,0.0,0.0,0.0038858530661809,0.0,0.0,0.0995749848208864,0.0,0.0438372799028536,0.0,0.0023072252580449,0.0,0.0,0.0,0.0,0.0,0.0296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027929568913175,0.0,0.0151791135397692,0.0,0.0931390406800243,0.0076502732240437,0.0,0.0,0.0007285974499089,0.001578627808136,0.0,0.0409228901032179,0.0,0.1254401942926533,0.0,0.0,0.0,0.0,0.0,0.0,0.00789313904068,0.0,0.0,0.0,0.0383727990285367,0.0,0,0,0,0,0
3-8,0.0,0.0,0.0,0.0,0.0062916358253145,0.1410066617320503,0.0,0.0018504811250925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005921539600296,0.0,0.0,0.1313841598815692,0.0,0.0,0.0,0.004441154700222,0.0,0.0,0.0,0.0,0.0,0.153219837157661,0.0,0.0020355292376017,0.0,0.0420059215396003,0.0,0.0,0.0,0.2105847520355292,0.0,0.025721687638786,0.0,0.0671724648408586,0.0081421169504071,0.0,0.0,0.0,0.0127683197631384,0.0,0.0945595854922279,0.0,0.0745743893412287,0.0,0.0,0.0166543301258327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016654330125832,0,0,0,0,1
3-9,0.0,0.0435935687054533,0.0,0.0517155643958229,0.0,0.0,0.0,0.0,0.0055804188076689,0.0,0.0,0.0,0.0,0.0,0.0,0.0964694181999005,0.0573512348748549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016575501408917,0.0,0.2150947566163876,0.0,0.0793966517487154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823249903309575,0.0,0.0,0.0,0.0,0.1212774186419139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006077683849936,0.0,0.1212774186419139,0.0,0.1236532405105254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
4-12,0.0,0.0,0.0,0.0,0.0,0.0019451913725041,0.0,0.0,0.0057211510956004,0.0,0.014016820184221,0.0349562331941186,0.0,0.0,0.0,0.0,0.0,0.0477144001373076,0.1683162652325648,0.0,0.0,0.000228846043824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244293151782138,0.000514903598604,0.0,0.0,0.0,0.0,0.0,0.47336804164998,0.0,0.0,0.0097259568625207,0.0033754791464042,0.0,0.0,0.0,0.0,0.0,0.0841581326162824,0.0,0.0,0.0439956519251673,0.0,0.0,0.0046913438983923,0.0,0.0,0.0,0.0,0.000743749642428,0.0022884604382401,0.000400480576692,0.0,0.0488586303564277,0.0305509468505063,0.0,0.0,0,0,1,0,0
4-13,0.0,0.0,0.0,0.0,0.0005909292362239,0.014330033978431,0.0029546461811198,0.0,0.0243758309942384,0.0765253360910031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988920076820801,0.0,0.0,0.0,0.0196483971044467,0.0,0.0035455754173437,0.0,0.0,0.0,0.0,0.0,0.0,0.0796277145811789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060570246712956,0.0,0.0,0.0,0.0,0.0268872802481902,0.030432855665534,0.0,0.0,0.0,0.0,0.0,0.0283646033387501,0.0084207416161914,0.0,0.0,0.0,0.0,0.0,0.1354705274043433,0.0,0.0,0.0313192495198699,0.0,0.0,0.0125572462697591,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-14,0.0,0.0083862465556487,0.0,0.0,0.0,0.0,0.0,0.0,0.5906313645621182,0.0,0.051755121600575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082664430334251,0.0,0.0,0.0,0.0,0.0,0.0664909548340721,0.0,0.0,0.0,0.0007188211333413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129387804001437,0.0,0.0,0.0140170121001557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032346951000359,0.0,0.0,0.0,0.2400862585360009,0.0,0.0031148915778123,0.0,0.0,0.0,0.0003594105666706,0.0,0.0,0,1,1,0,0
4-17,0.0,0.0,0.0,0.0,0.0006739452756436,0.0020667655119737,0.0,0.0,0.0,0.0006290155906007,0.0,0.0040436716538617,0.0163544053556184,0.0,0.0,0.0004942265354719,0.0,0.0132093274026149,0.2902457653771847,0.0,0.0023363436222312,0.0035494451183897,0.0039987419688187,0.0,0.0010333827559868,0.0103338275598688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059307184256638,0.0,0.0,0.0280361234667744,0.0027407107876173,0.0,0.0,0.0,0.0,0.0,0.3246169744350092,0.0,0.0193646942534932,0.0355393808689401,0.0,0.0,0.0,0.0,0.0,0.0,0.0110527025205553,0.0,0.0,0.0344610684279103,0.0,0.0,0.1479085231612526,0.0,0.0,0.0090308666936244,0.0,0.0004043671653861,0.0043132497641191,0.0022914139371883,0.0,0.0203531473244372,0.0049871950397627,0.0,0.0,0,0,0,0,0
4-18,0.0,0.0,0.0107515144899852,0.0,0.006167112372428,0.0,0.0,0.0001091524313704,0.0052938929214648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860666921355673,0.0,0.0057305026469464,0.0368935218031981,0.0099874474703924,0.0,0.0030016918626862,0.0270698029798613,0.0,0.0007094908039076,0.0,0.0,0.0,0.0,0.0,0.0,0.0130437155487638,0.0533755389401298,0.0,0.0,0.0248321781367679,0.030999290509196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205097418544998,0.0,0.0117338863723189,0.0,0.0121704960978005,0.0096054139605959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092397533155051,0.0,0.0,0.0984009168804235,0.0,0.0,0.0132074441958194,0.0246138732740271,0.0,0.0018010151176117,0.0,0.0,0.0015281340391857,0,0,0,0,0
4-2,0.0,0.0,0.0,0.0,0.0005158627805003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362946313423486,0.0,0.4789785916946092,0.0,0.0017318250488227,0.0,0.0002210840487858,0.0,0.0,0.0,0.0,0.0,0.0,0.3811857474483216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028372452927521,0.0,0.0,0.0013265042927152,0.0,0.0,0.0096171561221857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872913519289583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-21,0.0,0.0,0.0182426140692457,0.0,0.0,0.3365360196393803,0.0008888512655548,0.0002116312537035,0.0026242275459239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038093625666638,0.0,0.0028358587996275,0.0126555489714721,0.0,0.0027512062981461,0.0,0.0188351815796156,0.0,0.0019046812833319,0.0013967662744434,0.0,0.0,0.0118513502073986,0.0,0.0013967662744434,0.0,0.0185388978244307,0.0,0.0,0.0136290527385084,0.0186235503259121,0.0,0.0,0.0101583001777702,0.0,0.0,0.0,0.0,0.2469736730720392,0.0,0.0040209938203673,0.0,0.0754253788199441,0.0063489376111064,0.0,0.0,0.0,0.0005502412596292,0.0,0.0,0.0,0.1614746465758063,0.0,0.0,0.0,0.0,0.0,0.0150258190129518,0.0124862439685092,0.0,0.0,0.0,0.0,0.0008041987640734,0,0,0,0,0
4-22,0.0,0.0,0.0,0.0,0.0,0.0027903958468526,0.0,0.0,0.0,0.0,0.0,0.0065541855937702,0.0,0.0,0.0,0.0,0.0,0.108955223880597,0.5852044127190136,0.0,0.0011680726800778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1160285528877352,0.0,0.0,0.0,0.0,0.0,0.0011031797534068,0.0,0.0,0.0,0.0,0.0,0.035561323815704,0.0,0.0709279688513952,0.0308890330953926,0.0026606099935107,0.0,0.0,0.0,0.0,0.0,0.0049967553536664,0.0,0.0,0.0,0.0,0.0009085009733939,0.0057754704737183,0.0,0.0,0.0,0.0,0.0004542504866969,0.0064892926670992,0.0,0.0,0.0097988319273199,0.0097339390006489,0.0,0.0,1,0,0,0,0
4-23,0.0,0.0,0.0050861361771944,0.0,0.0,0.0018867924528301,0.0,0.0,0.0,0.0,0.0,0.0,0.0250205086136177,0.0109926168990976,0.0,0.0,0.0,0.0,0.0341263330598851,0.0,0.0289581624282198,0.0416735028712059,0.0,0.0,0.00935192780968,0.0014766201804757,0.0,0.0009023789991796,0.0,0.0,0.0,0.0,0.0,0.0,0.0027891714520098,0.0141099261689909,0.0,8.203445447087777e-05,0.0305988515176374,0.0176374077112387,0.0,0.0022149302707136,0.0,0.0,0.0041017227235438,0.0,0.0,0.4716981132075472,0.0210008203445447,0.0,0.0,0.0551271534044298,0.0,0.0,0.0,0.0,0.0,0.0002461033634126,0.0,0.0,0.1256767842493847,0.0,0.001968826907301,0.0143560295324036,0.0,0.000656275635767,0.0452009844134536,0.0265791632485643,0.0,0.0,0.0,0.0,0.0064807219031993,0,0,0,1,0
4-25,0.0,0.0,0.0,0.0,0.0,0.00161377084454,0.0,0.0,0.0065746219592373,0.0032873109796186,0.0,0.0,0.1008307931384854,0.0,0.0,0.0,0.0,0.0,0.0269559500328731,0.0,0.0022712330404638,0.0,0.0,0.0,0.0024505409120793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234295618911003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1240212778674317,0.0,0.0,0.0,0.3968083198852429,0.0310202617894925,0.0,0.0,0.0,0.0,0.018349172195326,0.0,0.0,0.0,0.0,0.0,0.2267049190126113,0.0,0.0,0.0316777239854162,0.0,0.0007770007770007,0.0029286952363875,0.0,0.0,0.0,0.0002988464526926,0.0,0.0,0,0,0,0,0
4-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024981495188749,0.2822908956328645,0.0,0.0016654330125832,0.0031458179126572,0.0,0.0,0.0,0.0,0.0,0.0,0.0018504811250925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274796447076239,0.0020355292376017,0.0,0.0,0.0115655070318282,0.0,0.0,0.4431902294596595,0.0,0.0,0.0420059215396003,0.0055514433752775,0.0,0.0,0.0,0.0,0.0,0.0581051073279052,0.0,0.0,0.0321983715766099,0.0,0.0,0.0427461139896373,0.0,0.0,0.0,0.0,0.0008327165062916,0.0,0.0027757216876387,0.0,0.0387675795706883,0.0012953367875647,0.0,0.0,0,1,1,0,0
4-30,0.0,0.0,0.0,0.0,0.0,0.0018300270844008,0.0,0.0,0.0,0.0,0.0,0.0,0.0994802723080301,0.0,0.0,0.0,0.0,0.0,0.0778859527121001,0.0,0.0,0.0,0.0,0.0002196032501281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024156357514091,0.0,0.0,0.0,0.0,0.0,0.0,0.0008052119171363,0.0,0.0,0.0010980162506405,0.0,0.0,0.0,0.0,0.0,0.0188126784276407,0.5314398653100066,0.0461898836102774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115511309567381,0.0033672498352975,0.0,0.0,0.0,0.0049044725861942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371954989489303,0.0,0.0,0.0,0.0,0.0011747248670706,0.1629157907753184,0.0,0.0016693458637319,0.0040187955978731,0.0,0.0018548287374799,0.0039569679732904,0.0077284530728329,0.0,0.0,0.0,0.0,0.0,0.0913812291331767,0.0,0.0,0.011932731544454,0.0,0.0,0.0,0.0027204154816371,0.0083467293186595,0.0,0.0005564486212439,0.0,0.0,0.0,0.0,0.0083467293186595,0.072400148386299,0.2031037467540497,0.0537900333869172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044515889699517,0.0,0.189625324595029,0.0,0.0,0.0101397304315568,0.0,0.0,0.0194138741189563,0.0032768641028811,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-32',0.0,0.0,0.0,0.0,0.0,0.0048632218844984,0.0,0.0,0.0228976697061803,0.0,0.0,0.0092198581560283,0.0,0.0,0.0,0.0,0.0,0.0,0.5724417426545086,0.0,0.0814589665653495,0.0,0.0045592705167173,0.0,0.0,0.0,0.0048632218844984,0.0,0.0,0.0,0.0,0.0184397163120567,0.0088145896656534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085106382978723,0.0,0.0365754812563323,0.1147922998986828,0.0512664640324214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487335359675785,0.0,0.0,0.0,0.0,0.000709219858156,0.011854103343465,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1
4-34,0.0,0.0,0.0,0.0,0.0163011066198396,0.0019879398316877,0.0,0.0,0.2001192763899012,0.0027831157643628,0.0,0.025379365184547,0.200053011728845,0.0,0.0,0.0,0.0,0.002054204492744,0.0947584653104499,0.0,0.036909416208336,0.0,0.0003975879663375,0.0,0.0039758796633755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001325293221125,0.0,0.0,0.01027102246372,0.0,0.0,0.0,0.038698562056855,0.0,0.0,0.2106553574978464,0.0,0.0,0.0,0.0033794977138691,0.0,0.0,0.0,0.0,0.0,0.0135179908554767,0.0,0.0,0.0149758133987144,0.0,0.0,0.110661983963952,0.0,0.0,0.0124577562785766,0.0,0.0001325293221125,0.0,0.0,0.0,0.0,0.0003975879663375,0.0,0.0,0,0,0,0,0
4-4,0.0021465654952076,0.0,0.0,0.0,0.0004992012779552,0.036841054313099,0.0013977635782747,0.000948482428115,0.0,0.0,0.0,0.0,0.0160243610223642,0.0039436900958466,0.0,0.0,0.0,0.0,0.0769768370607028,0.0020966453674121,0.0039936102236421,0.0,0.0033446485623003,0.0020966453674121,0.0,0.0021964856230031,0.0012979233226837,0.0,0.0,0.0,0.0,0.2341253993610223,0.0,0.000948482428115,0.0,0.003694089456869,0.0,0.0,0.0,0.0402356230031948,0.0,0.0,0.0032448083067092,0.0162739616613418,0.0,0.0,0.0,0.1984325079872204,0.0,0.0286541533546325,0.0,0.0296026357827476,0.0032947284345047,0.0,0.0,0.0004492811501597,0.0096345846645367,0.0,0.017621805111821,0.0008486421725239,0.2317791533546326,0.0012979233226837,0.0,0.0045427316293929,0.0,0.0,0.0167731629392971,0.0,4.9920127795527154e-05,0.0,0.0,0.0,0.0046924920127795,0,0,0,0,0
4-5,0.0,0.0,0.0194311581824393,0.0,0.0,0.1956781687734882,0.0008968226853433,0.0,0.0020498804236419,0.0,0.0,0.0,0.0,0.0,0.0001281175264776,0.0,0.0,0.0,0.0249829176631363,0.0,0.0347198496754356,0.0108045780662794,0.005978817902289,0.0,0.0015801161598906,0.0,0.0,0.0023061154765971,0.0,0.004740348479672,0.0,0.0376238469422617,0.0,0.0,0.0033310556884181,0.0118722241202596,0.0,0.0002562350529552,0.006192347113085,0.0104629313290058,0.0,0.0004697642637512,0.0146053980184489,0.0,0.0043559959002391,0.0,0.0,0.200375811411001,0.0,0.0,0.0006405876323881,0.0415527844209087,0.0123419883840109,0.0022634096344379,0.0,0.0,0.0,0.0001281175264776,0.0,0.0,0.2146395626921763,0.0,0.0,0.0081141100102494,0.0,0.001665527844209,0.0276733857191663,0.0087119918004783,0.0861803894772804,0.0,0.0,0.0,0.0032456440040997,0,0,0,0,0
4-7,0.0,0.0,0.0,0.0,0.0,0.2167395377888819,0.0,0.0003406961558117,0.0,0.0020441769348702,0.0,0.0,0.0369655329055703,0.0383283175288172,0.0,0.0,0.0,0.0,0.0046561807960933,0.0,0.0019306115495996,0.0063028788825166,0.0,0.0034637442507523,0.0,0.013173584691386,0.0,0.0,0.0,0.033501788654818,0.0,0.0467889387314746,0.0,0.0021577423201408,0.0,0.0,0.0,0.0,0.0061325308046107,0.0642780080631423,0.0,0.0,0.0,0.0211231616603259,0.0,0.0,0.0,0.1304298449832491,0.0,0.0069274885015047,0.0,0.0579751291806257,0.0037476577139287,0.0,0.0025552211685878,0.0,0.0102208846743512,0.0,0.0374765771392879,0.0,0.2439384475611833,0.0,0.0,0.0,0.0,0.0,0.0078927942763045,0.0,0.0,0.0,0.0,0.0,0.0009085230821645,0,0,0,0,0
4-8,0.0,0.0,0.0012927605409705,0.0,0.0,0.2590493237867939,0.0,0.0,0.0031324582338902,0.0,0.0,0.0,0.0,0.0061157517899761,0.0003480509148766,0.0,0.0,0.0,0.0299323786793953,0.0,0.0019391408114558,0.0087012728719172,0.0037291169451073,0.0009944311853619,0.0,0.0,0.0014916467780429,0.0002983293556085,0.0,0.0619530628480509,0.0,0.0163086714399363,0.0,0.0025855210819411,0.0,0.0085023866348448,0.0,0.0002486077963404,0.0110381861575179,0.0718973747016706,0.0,0.0,0.0,0.0,0.0066129673826571,0.0,0.0,0.2224045346062052,0.0,0.0,0.0,0.0710521081941129,0.0,0.0,0.0047235481304693,0.0,0.002038583929992,0.0002983293556085,0.0404733492442323,0.0,0.122513922036595,0.0,0.0,0.0,0.0,0.0,0.0243635640413683,0.0102426412092283,0.0,0.0,0.0,0.0010938743038981,0.0046241050119331,0,0,0,0,0
